frame,area_ratio,block_diff,status,overtake_chance,duration_penalty
1307,5.243697478991597,-2184.5999999999985,MOVING AWAY,60,0.0
1308,4.76750700280112,-2184.5999999999985,MOVING AWAY,60,0.0
1309,4.76750700280112,-2184.5999999999985,MOVING AWAY,60,0.0
1310,4.957983193277311,-2396.4000000000015,MOVING AWAY,60,0.0
1311,4.76750700280112,-2396.4000000000015,MOVING AWAY,60,0.0
1312,4.321817615935263,-2396.4000000000015,MOVING AWAY,60,0.0
1313,4.321817615935263,-2396.4000000000015,MOVING AWAY,60,0.0
1314,3.9293495175848117,-2396.4000000000015,MOVING AWAY,60,0.0
1315,4.332461873638344,-2009.7999999999993,MOVING AWAY,60,0.0
1316,4.76750700280112,-2009.7999999999993,MOVING AWAY,60,0.0
1317,4.321817615935263,-2009.7999999999993,MOVING AWAY,60,0.0
1318,3.9293495175848117,-2009.7999999999993,MOVING AWAY,60,0.0
1319,3.9293495175848117,-2009.7999999999993,MOVING AWAY,60,0.0
1320,4.100715841892312,-744.6000000000004,MOVING AWAY,60,0.0
1321,3.9293495175848117,-744.6000000000004,MOVING AWAY,60,0.0
1322,3.5555555555555554,-744.6000000000004,MOVING AWAY,60,0.0
1323,3.9293495175848117,-744.6000000000004,MOVING AWAY,60,0.0
1324,3.2356053532524123,-744.6000000000004,MOVING AWAY,60,0.0
1325,3.6410830999066293,-1476.800000000001,MOVING AWAY,60,0.0
1326,3.5555555555555554,-1476.800000000001,MOVING AWAY,60,0.0
1327,3.5555555555555554,-1476.800000000001,MOVING AWAY,60,0.0
1328,3.2356053532524123,-1476.800000000001,MOVING AWAY,60,0.0
1329,3.5555555555555554,-1476.800000000001,MOVING AWAY,60,0.0
1330,3.427575474634298,-686.0,MOVING AWAY,60,0.0
1331,2.9243697478991595,-686.0,MOVING AWAY,59,0.0
1332,2.9243697478991595,-686.0,MOVING AWAY,59,0.0
1333,2.9243697478991595,-686.0,MOVING AWAY,59,0.0
1334,3.2356053532524123,-686.0,MOVING AWAY,59,0.0
1335,3.0488639900404606,-1216.7999999999993,MOVING AWAY,59,0.0
1336,3.2356053532524123,-1216.7999999999993,MOVING AWAY,59,0.0
1337,3.2356053532524123,-1216.7999999999993,MOVING AWAY,59,0.0
1338,3.2356053532524123,-1216.7999999999993,MOVING AWAY,59,0.0
1339,2.9243697478991595,-1216.7999999999993,MOVING AWAY,58,0.0
1340,3.2373482726423903,605.6000000000004,APPROACHING,61,0.0
1341,3.2356053532524123,605.6000000000004,APPROACHING,65,0.0
1342,3.2356053532524123,605.6000000000004,APPROACHING,68,0.0
1343,2.9243697478991595,605.6000000000004,APPROACHING,71,0.0
1344,3.2356053532524123,605.6000000000004,APPROACHING,74,0.0
1345,3.111111111111111,-405.60000000000036,MOVING AWAY,74,0.0
1346,3.2356053532524123,-405.60000000000036,MOVING AWAY,74,0.0
1347,3.2356053532524123,-405.60000000000036,MOVING AWAY,74,0.0
1348,3.9293495175848117,-405.60000000000036,MOVING AWAY,74,0.0
1349,3.9293495175848117,-405.60000000000036,MOVING AWAY,74,0.0
1350,3.5770930594460006,1497.2000000000007,APPROACHING,74,0.0
1351,4.321817615935263,1497.2000000000007,APPROACHING,74,0.0
1352,3.9293495175848117,1497.2000000000007,APPROACHING,74,0.0
1353,4.321817615935263,1497.2000000000007,APPROACHING,75,0.0
1354,4.321817615935263,1497.2000000000007,APPROACHING,75,0.0
1355,4.243323996265173,2140.5999999999985,APPROACHING,78,0.0
1356,4.321817615935263,2140.5999999999985,APPROACHING,81,0.0
1357,4.321817615935263,2140.5999999999985,APPROACHING,84,0.0
1358,4.321817615935263,2140.5999999999985,APPROACHING,87,0.0
1359,3.9293495175848117,2140.5999999999985,APPROACHING,90,0.0
1360,4.243323996265173,0.0,MOVING AWAY,87,0.0
1361,4.321817615935263,0.0,MOVING AWAY,84,0.0
1362,4.321817615935263,0.0,MOVING AWAY,81,0.0
1363,3.9293495175848117,0.0,MOVING AWAY,78,0.0
1364,4.321817615935263,0.0,MOVING AWAY,75,0.0
1365,4.243323996265173,0.0,MOVING AWAY,72,0.0
1366,4.76750700280112,0.0,MOVING AWAY,69,0.0
1367,4.321817615935263,0.0,MOVING AWAY,66,0.0
1368,4.76750700280112,0.0,MOVING AWAY,63,0.0
1369,4.321817615935263,0.0,MOVING AWAY,60,0.0
1370,4.684469343292873,1417.4000000000015,APPROACHING,63,0.0
1371,5.243697478991597,1417.4000000000015,APPROACHING,66,0.0
1372,5.818860877684407,1417.4000000000015,APPROACHING,69,0.0
1373,5.818860877684407,1417.4000000000015,APPROACHING,72,0.0
1374,5.818860877684407,1417.4000000000015,APPROACHING,75,0.0
1375,5.703828197945845,3275.2000000000007,APPROACHING,78,0.0
1376,6.383753501400561,3275.2000000000007,APPROACHING,81,0.0
1377,5.818860877684407,3275.2000000000007,APPROACHING,84,0.0
1378,6.383753501400561,3275.2000000000007,APPROACHING,87,0.0
1379,6.383753501400561,3275.2000000000007,APPROACHING,90,0.0
1380,6.2707749766573295,1821.5999999999985,APPROACHING,90,0.0
1381,6.383753501400561,1821.5999999999985,APPROACHING,90,0.0
1382,6.383753501400561,1821.5999999999985,APPROACHING,90,0.0
1383,7.016806722689076,1821.5999999999985,APPROACHING,90,0.0
1384,7.016806722689076,1821.5999999999985,APPROACHING,90,0.0
1385,6.915904139433551,2072.7999999999993,APPROACHING,89,2.5
1386,7.7784002489884845,2072.7999999999993,APPROACHING,89,2.5
1387,7.7784002489884845,2072.7999999999993,APPROACHING,89,2.5
1388,8.532835356364767,2072.7999999999993,APPROACHING,88,2.5
1389,8.532835356364767,2072.7999999999993,APPROACHING,88,2.5
1390,8.080174291938997,3740.7999999999993,APPROACHING,88,5.0
1391,8.532835356364767,3740.7999999999993,APPROACHING,87,5.0
1392,8.532835356364767,3740.7999999999993,APPROACHING,87,5.0
1393,8.532835356364767,3740.7999999999993,APPROACHING,86,5.0
1394,9.479614067849361,3740.7999999999993,APPROACHING,86,5.0
1395,8.722191098661687,2062.800000000003,APPROACHING,85,7.5
1396,9.479614067849361,2062.800000000003,APPROACHING,85,7.5
1397,9.479614067849361,2062.800000000003,APPROACHING,84,7.5
1398,9.479614067849361,2062.800000000003,APPROACHING,84,7.5
1399,9.479614067849361,2062.800000000003,APPROACHING,83,7.5
1400,9.479614067849361,2433.5999999999985,APPROACHING,83,10.0
1401,9.479614067849361,2433.5999999999985,APPROACHING,82,10.0
1402,9.479614067849361,2433.5999999999985,APPROACHING,82,10.0
1403,9.479614067849361,2433.5999999999985,APPROACHING,81,10.0
1404,9.479614067849361,2433.5999999999985,APPROACHING,81,10.0
1405,9.290258325552443,-608.4000000000015,MOVING AWAY,78,0.0
1406,8.532835356364767,-608.4000000000015,MOVING AWAY,76,0.0
1407,8.532835356364767,-608.4000000000015,MOVING AWAY,74,0.0
1408,7.7784002489884845,-608.4000000000015,MOVING AWAY,72,0.0
1409,7.7784002489884845,-608.4000000000015,MOVING AWAY,70,0.0
1410,8.080174291938997,-3888.0,MOVING AWAY,68,0.0
1411,7.7784002489884845,-3888.0,MOVING AWAY,66,0.0
1412,7.7784002489884845,-3888.0,MOVING AWAY,64,0.0
1413,7.016806722689076,-3888.0,MOVING AWAY,62,0.0
1414,7.016806722689076,-3888.0,MOVING AWAY,60,0.0
1415,7.321444133208839,-2437.7999999999993,MOVING AWAY,60,0.0
1416,7.016806722689076,-2437.7999999999993,MOVING AWAY,60,0.0
1417,7.016806722689076,-2437.7999999999993,MOVING AWAY,60,0.0
1418,7.016806722689076,-2437.7999999999993,MOVING AWAY,60,0.0
1419,7.016806722689076,-2437.7999999999993,MOVING AWAY,60,0.0
1420,7.169125427948958,-489.3999999999978,MOVING AWAY,60,0.0
1421,7.7784002489884845,-489.3999999999978,MOVING AWAY,60,0.0
1422,7.7784002489884845,-489.3999999999978,MOVING AWAY,60,0.0
1423,7.7784002489884845,-489.3999999999978,MOVING AWAY,60,0.0
1424,7.7784002489884845,-489.3999999999978,MOVING AWAY,60,0.0
1425,7.7784002489884845,1957.5999999999985,APPROACHING,63,0.0
1426,8.532835356364767,1957.5999999999985,APPROACHING,66,0.0
1427,8.532835356364767,1957.5999999999985,APPROACHING,69,0.0
1428,8.532835356364767,1957.5999999999985,APPROACHING,72,0.0
1429,8.532835356364767,1957.5999999999985,APPROACHING,75,0.0
1430,8.532835356364767,2424.0,APPROACHING,78,0.0
1431,8.532835356364767,2424.0,APPROACHING,81,0.0
1432,9.479614067849361,2424.0,APPROACHING,84,0.0
1433,9.479614067849361,2424.0,APPROACHING,87,0.0
1434,9.479614067849361,2424.0,APPROACHING,90,0.0
1435,9.290258325552443,2433.5999999999985,APPROACHING,90,0.0
1436,9.479614067849361,2433.5999999999985,APPROACHING,90,0.0
1437,9.479614067849361,2433.5999999999985,APPROACHING,90,0.0
1438,9.479614067849361,2433.5999999999985,APPROACHING,90,0.0
1439,9.479614067849361,2433.5999999999985,APPROACHING,90,0.0
1440,9.479614067849361,608.4000000000015,APPROACHING,89,2.5
1441,9.479614067849361,608.4000000000015,APPROACHING,89,2.5
1442,9.479614067849361,608.4000000000015,APPROACHING,89,2.5
1443,9.479614067849361,608.4000000000015,APPROACHING,88,2.5
1444,9.479614067849361,608.4000000000015,APPROACHING,88,2.5
1445,9.479614067849361,0.0,MOVING AWAY,85,0.0
1446,10.361655773420479,0.0,MOVING AWAY,82,0.0
1447,9.479614067849361,0.0,MOVING AWAY,79,0.0
1448,9.479614067849361,0.0,MOVING AWAY,76,0.0
1449,9.479614067849361,0.0,MOVING AWAY,73,0.0
1450,9.656022408963585,566.7999999999993,APPROACHING,73,0.0
1451,9.479614067849361,566.7999999999993,APPROACHING,74,0.0
1452,9.479614067849361,566.7999999999993,APPROACHING,74,0.0
1453,9.479614067849361,566.7999999999993,APPROACHING,74,0.0
1454,9.479614067849361,566.7999999999993,APPROACHING,75,0.0
1455,9.479614067849361,-566.7999999999993,MOVING AWAY,75,0.0
1456,9.479614067849361,-566.7999999999993,MOVING AWAY,75,0.0
1457,9.479614067849361,-566.7999999999993,MOVING AWAY,75,0.0
1458,9.479614067849361,-566.7999999999993,MOVING AWAY,75,0.0
1459,9.479614067849361,-566.7999999999993,MOVING AWAY,75,0.0
1460,9.656022408963585,566.7999999999993,APPROACHING,75,0.0
1461,8.532835356364767,566.7999999999993,APPROACHING,75,0.0
1462,8.532835356364767,566.7999999999993,APPROACHING,75,0.0
1463,8.532835356364767,566.7999999999993,APPROACHING,75,0.0
1464,8.532835356364767,566.7999999999993,APPROACHING,75,0.0
1465,8.532835356364767,-3608.7999999999993,MOVING AWAY,75,0.0
1466,8.532835356364767,-3608.7999999999993,MOVING AWAY,75,0.0
1467,8.532835356364767,-3608.7999999999993,MOVING AWAY,75,0.0
1468,8.532835356364767,-3608.7999999999993,MOVING AWAY,75,0.0
1469,8.532835356364767,-3608.7999999999993,MOVING AWAY,75,0.0
1470,8.532835356364767,0.0,MOVING AWAY,72,0.0
1471,8.532835356364767,0.0,MOVING AWAY,69,0.0
1472,8.532835356364767,0.0,MOVING AWAY,66,0.0
1473,8.532835356364767,0.0,MOVING AWAY,63,0.0
1474,8.532835356364767,0.0,MOVING AWAY,60,0.0
1475,8.532835356364767,0.0,MOVING AWAY,60,0.0
1476,8.532835356364767,0.0,MOVING AWAY,60,0.0
1477,8.532835356364767,0.0,MOVING AWAY,60,0.0
1478,8.532835356364767,0.0,MOVING AWAY,60,0.0
1479,8.532835356364767,0.0,MOVING AWAY,60,0.0
1480,8.381948334889511,-484.7999999999993,MOVING AWAY,60,0.0
1481,7.7784002489884845,-484.7999999999993,MOVING AWAY,60,0.0
1482,7.7784002489884845,-484.7999999999993,MOVING AWAY,60,0.0
1483,7.7784002489884845,-484.7999999999993,MOVING AWAY,60,0.0
1484,7.7784002489884845,-484.7999999999993,MOVING AWAY,60,0.0
1485,7.7784002489884845,-1939.2000000000007,MOVING AWAY,60,0.0
1486,7.7784002489884845,-1939.2000000000007,MOVING AWAY,60,0.0
1487,7.7784002489884845,-1939.2000000000007,MOVING AWAY,60,0.0
1488,7.7784002489884845,-1939.2000000000007,MOVING AWAY,60,0.0
1489,7.7784002489884845,-1939.2000000000007,MOVING AWAY,60,0.0
1490,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1491,7.016806722689076,0.0,MOVING AWAY,60,0.0
1492,7.016806722689076,0.0,MOVING AWAY,60,0.0
1493,7.016806722689076,0.0,MOVING AWAY,60,0.0
1494,7.016806722689076,0.0,MOVING AWAY,60,0.0
1495,7.016806722689076,-2447.0,MOVING AWAY,60,0.0
1496,7.016806722689076,-2447.0,MOVING AWAY,60,0.0
1497,7.016806722689076,-2447.0,MOVING AWAY,60,0.0
1498,7.016806722689076,-2447.0,MOVING AWAY,60,0.0
1499,7.016806722689076,-2447.0,MOVING AWAY,60,0.0
1500,7.016806722689076,0.0,MOVING AWAY,60,0.0
1501,7.016806722689076,0.0,MOVING AWAY,60,0.0
1502,7.016806722689076,0.0,MOVING AWAY,60,0.0
1503,7.016806722689076,0.0,MOVING AWAY,60,0.0
1504,7.016806722689076,0.0,MOVING AWAY,60,0.0
1505,7.016806722689076,0.0,MOVING AWAY,60,0.0
1506,7.016806722689076,0.0,MOVING AWAY,60,0.0
1507,7.016806722689076,0.0,MOVING AWAY,60,0.0
1508,7.016806722689076,0.0,MOVING AWAY,60,0.0
1509,7.016806722689076,0.0,MOVING AWAY,60,0.0
1510,7.016806722689076,0.0,MOVING AWAY,60,0.0
1511,7.016806722689076,0.0,MOVING AWAY,60,0.0
1512,7.016806722689076,0.0,MOVING AWAY,60,0.0
1513,7.016806722689076,0.0,MOVING AWAY,60,0.0
1514,7.016806722689076,0.0,MOVING AWAY,60,0.0
1515,7.016806722689076,0.0,MOVING AWAY,60,0.0
1516,7.016806722689076,0.0,MOVING AWAY,60,0.0
1517,7.016806722689076,0.0,MOVING AWAY,60,0.0
1518,7.016806722689076,0.0,MOVING AWAY,60,0.0
1519,7.016806722689076,0.0,MOVING AWAY,60,0.0
1520,7.016806722689076,0.0,MOVING AWAY,60,0.0
1521,7.016806722689076,0.0,MOVING AWAY,60,0.0
1522,7.016806722689076,0.0,MOVING AWAY,60,0.0
1523,7.016806722689076,0.0,MOVING AWAY,60,0.0
1524,7.016806722689076,0.0,MOVING AWAY,60,0.0
1525,7.016806722689076,0.0,MOVING AWAY,60,0.0
1526,7.016806722689076,0.0,MOVING AWAY,60,0.0
1527,7.016806722689076,0.0,MOVING AWAY,60,0.0
1528,7.016806722689076,0.0,MOVING AWAY,60,0.0
1529,7.016806722689076,0.0,MOVING AWAY,60,0.0
1530,7.016806722689076,0.0,MOVING AWAY,60,0.0
1531,7.016806722689076,0.0,MOVING AWAY,60,0.0
1532,7.016806722689076,0.0,MOVING AWAY,60,0.0
1533,7.016806722689076,0.0,MOVING AWAY,60,0.0
1534,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1535,7.321444133208839,978.7999999999993,APPROACHING,63,0.0
1536,7.7784002489884845,978.7999999999993,APPROACHING,66,0.0
1537,7.7784002489884845,978.7999999999993,APPROACHING,69,0.0
1538,7.7784002489884845,978.7999999999993,APPROACHING,72,0.0
1539,7.7784002489884845,978.7999999999993,APPROACHING,75,0.0
1540,7.7784002489884845,1468.2000000000007,APPROACHING,78,0.0
1541,7.7784002489884845,1468.2000000000007,APPROACHING,81,0.0
1542,7.7784002489884845,1468.2000000000007,APPROACHING,84,0.0
1543,7.7784002489884845,1468.2000000000007,APPROACHING,87,0.0
1544,7.7784002489884845,1468.2000000000007,APPROACHING,90,0.0
1545,7.7784002489884845,0.0,MOVING AWAY,87,0.0
1546,7.7784002489884845,0.0,MOVING AWAY,84,0.0
1547,7.016806722689076,0.0,MOVING AWAY,81,0.0
1548,7.7784002489884845,0.0,MOVING AWAY,78,0.0
1549,7.7784002489884845,0.0,MOVING AWAY,75,0.0
1550,7.473762838468721,-978.7999999999993,MOVING AWAY,72,0.0
1551,7.7784002489884845,-978.7999999999993,MOVING AWAY,69,0.0
1552,7.7784002489884845,-978.7999999999993,MOVING AWAY,66,0.0
1553,8.532835356364767,-978.7999999999993,MOVING AWAY,63,0.0
1554,8.532835356364767,-978.7999999999993,MOVING AWAY,60,0.0
1555,8.080174291938997,1948.3999999999978,APPROACHING,63,0.0
1556,8.532835356364767,1948.3999999999978,APPROACHING,66,0.0
1557,8.532835356364767,1948.3999999999978,APPROACHING,69,0.0
1558,8.532835356364767,1948.3999999999978,APPROACHING,72,0.0
1559,8.532835356364767,1948.3999999999978,APPROACHING,75,0.0
1560,8.532835356364767,1454.4000000000015,APPROACHING,78,0.0
1561,8.532835356364767,1454.4000000000015,APPROACHING,81,0.0
1562,8.532835356364767,1454.4000000000015,APPROACHING,84,0.0
1563,8.532835356364767,1454.4000000000015,APPROACHING,87,0.0
1564,8.532835356364767,1454.4000000000015,APPROACHING,90,0.0
1565,8.532835356364767,0.0,MOVING AWAY,87,0.0
1566,7.7784002489884845,0.0,MOVING AWAY,84,0.0
1567,7.7784002489884845,0.0,MOVING AWAY,81,0.0
1568,7.7784002489884845,0.0,MOVING AWAY,78,0.0
1569,7.016806722689076,0.0,MOVING AWAY,75,0.0
1570,7.473762838468721,-3402.7999999999993,MOVING AWAY,72,0.0
1571,7.016806722689076,-3402.7999999999993,MOVING AWAY,69,0.0
1572,7.016806722689076,-3402.7999999999993,MOVING AWAY,66,0.0
1573,7.016806722689076,-3402.7999999999993,MOVING AWAY,63,0.0
1574,7.016806722689076,-3402.7999999999993,MOVING AWAY,60,0.0
1575,7.3200124494242145,-494.0,MOVING AWAY,60,0.0
1576,9.479614067849361,-494.0,MOVING AWAY,60,0.0
1577,9.479614067849361,-494.0,MOVING AWAY,60,0.0
1578,9.479614067849361,-494.0,MOVING AWAY,60,0.0
1579,9.479614067849361,-494.0,MOVING AWAY,60,0.0
1580,9.479614067849361,6938.799999999999,APPROACHING,63,0.0
1581,8.532835356364767,6938.799999999999,APPROACHING,66,0.0
1582,8.532835356364767,6938.799999999999,APPROACHING,69,0.0
1583,8.532835356364767,6938.799999999999,APPROACHING,72,0.0
1584,8.532835356364767,6938.799999999999,APPROACHING,75,0.0
1585,8.381948334889511,-3526.7999999999993,MOVING AWAY,75,0.0
1586,7.7784002489884845,-3526.7999999999993,MOVING AWAY,75,0.0
1587,8.532835356364767,-3526.7999999999993,MOVING AWAY,75,0.0
1588,8.532835356364767,-3526.7999999999993,MOVING AWAY,75,0.0
1589,8.532835356364767,-3526.7999999999993,MOVING AWAY,75,0.0
1590,8.57130407718643,608.3999999999978,APPROACHING,75,0.0
1591,9.479614067849361,608.3999999999978,APPROACHING,75,0.0
1592,9.479614067849361,608.3999999999978,APPROACHING,75,0.0
1593,9.479614067849361,608.3999999999978,APPROACHING,75,0.0
1594,9.479614067849361,608.3999999999978,APPROACHING,75,0.0
1595,9.290258325552443,2310.0,APPROACHING,78,0.0
1596,7.7784002489884845,2310.0,APPROACHING,81,0.0
1597,7.7784002489884845,2310.0,APPROACHING,84,0.0
1598,7.7784002489884845,2310.0,APPROACHING,87,0.0
1599,7.016806722689076,2310.0,APPROACHING,90,0.0
1600,7.473762838468721,-5836.399999999998,MOVING AWAY,87,0.0
1601,7.016806722689076,-5836.399999999998,MOVING AWAY,84,0.0
1602,6.383753501400561,-5836.399999999998,MOVING AWAY,81,0.0
1603,6.383753501400561,-5836.399999999998,MOVING AWAY,78,0.0
1604,6.383753501400561,-5836.399999999998,MOVING AWAY,75,0.0
1605,6.510364145658263,-3095.4000000000015,MOVING AWAY,72,0.0
1606,6.383753501400561,-3095.4000000000015,MOVING AWAY,69,0.0
1607,6.383753501400561,-3095.4000000000015,MOVING AWAY,66,0.0
1608,6.383753501400561,-3095.4000000000015,MOVING AWAY,63,0.0
1609,6.383753501400561,-3095.4000000000015,MOVING AWAY,60,0.0
1610,6.383753501400561,-406.7999999999993,MOVING AWAY,60,0.0
1611,6.383753501400561,-406.7999999999993,MOVING AWAY,60,0.0
1612,7.016806722689076,-406.7999999999993,MOVING AWAY,60,0.0
1613,7.016806722689076,-406.7999999999993,MOVING AWAY,60,0.0
1614,7.016806722689076,-406.7999999999993,MOVING AWAY,60,0.0
1615,6.890196078431373,1627.2000000000007,APPROACHING,63,0.0
1616,7.7784002489884845,1627.2000000000007,APPROACHING,66,0.0
1617,7.7784002489884845,1627.2000000000007,APPROACHING,69,0.0
1618,7.7784002489884845,1627.2000000000007,APPROACHING,72,0.0
1619,7.7784002489884845,1627.2000000000007,APPROACHING,75,0.0
1620,7.7784002489884845,2853.7999999999993,APPROACHING,78,0.0
1621,7.7784002489884845,2853.7999999999993,APPROACHING,81,0.0
1622,7.7784002489884845,2853.7999999999993,APPROACHING,84,0.0
1623,7.7784002489884845,2853.7999999999993,APPROACHING,87,0.0
1624,8.532835356364767,2853.7999999999993,APPROACHING,90,0.0
1625,8.080174291938997,969.5999999999985,APPROACHING,90,0.0
1626,8.532835356364767,969.5999999999985,APPROACHING,90,0.0
1627,8.532835356364767,969.5999999999985,APPROACHING,90,0.0
1628,8.532835356364767,969.5999999999985,APPROACHING,90,0.0
1629,8.532835356364767,969.5999999999985,APPROACHING,90,0.0
1630,8.532835356364767,1454.4000000000015,APPROACHING,89,2.5
1631,8.532835356364767,1454.4000000000015,APPROACHING,89,2.5
1632,8.532835356364767,1454.4000000000015,APPROACHING,89,2.5
1633,8.532835356364767,1454.4000000000015,APPROACHING,88,2.5
1634,8.532835356364767,1454.4000000000015,APPROACHING,88,2.5
1635,8.532835356364767,0.0,MOVING AWAY,85,0.0
1636,8.532835356364767,0.0,MOVING AWAY,82,0.0
1637,8.532835356364767,0.0,MOVING AWAY,79,0.0
1638,8.532835356364767,0.0,MOVING AWAY,76,0.0
1639,8.532835356364767,0.0,MOVING AWAY,73,0.0
1640,8.532835356364767,0.0,MOVING AWAY,70,0.0
1641,8.532835356364767,0.0,MOVING AWAY,68,0.0
1642,8.532835356364767,0.0,MOVING AWAY,65,0.0
1643,8.532835356364767,0.0,MOVING AWAY,62,0.0
1644,8.532835356364767,0.0,MOVING AWAY,60,0.0
1645,8.532835356364767,0.0,MOVING AWAY,60,0.0
1646,8.532835356364767,0.0,MOVING AWAY,60,0.0
1647,8.532835356364767,0.0,MOVING AWAY,60,0.0
1648,8.532835356364767,0.0,MOVING AWAY,60,0.0
1649,8.532835356364767,0.0,MOVING AWAY,60,0.0
1650,8.532835356364767,0.0,MOVING AWAY,60,0.0
1651,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1652,8.532835356364767,0.0,MOVING AWAY,60,0.0
1653,8.532835356364767,0.0,MOVING AWAY,60,0.0
1654,8.532835356364767,0.0,MOVING AWAY,60,0.0
1655,8.381948334889511,-484.7999999999993,MOVING AWAY,60,0.0
1656,7.7784002489884845,-484.7999999999993,MOVING AWAY,60,0.0
1657,7.7784002489884845,-484.7999999999993,MOVING AWAY,60,0.0
1658,7.7784002489884845,-484.7999999999993,MOVING AWAY,60,0.0
1659,7.7784002489884845,-484.7999999999993,MOVING AWAY,60,0.0
1660,7.7784002489884845,-1939.2000000000007,MOVING AWAY,60,0.0
1661,7.7784002489884845,-1939.2000000000007,MOVING AWAY,60,0.0
1662,8.532835356364767,-1939.2000000000007,MOVING AWAY,60,0.0
1663,7.7784002489884845,-1939.2000000000007,MOVING AWAY,60,0.0
1664,7.7784002489884845,-1939.2000000000007,MOVING AWAY,60,0.0
1665,8.080174291938997,969.5999999999985,APPROACHING,63,0.0
1666,7.7784002489884845,969.5999999999985,APPROACHING,66,0.0
1667,7.7784002489884845,969.5999999999985,APPROACHING,69,0.0
1668,7.7784002489884845,969.5999999999985,APPROACHING,72,0.0
1669,7.7784002489884845,969.5999999999985,APPROACHING,75,0.0
1670,7.7784002489884845,-969.5999999999985,MOVING AWAY,75,0.0
1671,7.7784002489884845,-969.5999999999985,MOVING AWAY,75,0.0
1672,7.7784002489884845,-969.5999999999985,MOVING AWAY,75,0.0
1673,7.7784002489884845,-969.5999999999985,MOVING AWAY,75,0.0
1674,7.7784002489884845,-969.5999999999985,MOVING AWAY,75,0.0
1675,7.7784002489884845,0.0,MOVING AWAY,72,0.0
1676,7.7784002489884845,0.0,MOVING AWAY,69,0.0
1677,7.7784002489884845,0.0,MOVING AWAY,66,0.0
1678,7.7784002489884845,0.0,MOVING AWAY,63,0.0
1679,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1680,7.626081543728602,-489.40000000000146,MOVING AWAY,60,0.0
1681,6.383753501400561,-489.40000000000146,MOVING AWAY,60,0.0
1682,5.818860877684407,-489.40000000000146,MOVING AWAY,60,0.0
1683,5.818860877684407,-489.40000000000146,MOVING AWAY,60,0.0
1684,5.818860877684407,-489.40000000000146,MOVING AWAY,60,0.0
1685,5.931839402427638,-5443.5999999999985,MOVING AWAY,60,0.0
1686,5.818860877684407,-5443.5999999999985,MOVING AWAY,60,0.0
1687,5.818860877684407,-5443.5999999999985,MOVING AWAY,60,0.0
1688,5.818860877684407,-5443.5999999999985,MOVING AWAY,60,0.0
1689,6.383753501400561,-5443.5999999999985,MOVING AWAY,60,0.0
1690,5.931839402427638,0.0,MOVING AWAY,60,0.0
1691,5.818860877684407,0.0,MOVING AWAY,60,0.0
1692,5.818860877684407,0.0,MOVING AWAY,60,0.0
1693,5.818860877684407,0.0,MOVING AWAY,60,0.0
1694,6.383753501400561,0.0,MOVING AWAY,60,0.0
1695,6.044817927170868,363.0,APPROACHING,63,0.0
1696,6.383753501400561,363.0,APPROACHING,66,0.0
1697,6.383753501400561,363.0,APPROACHING,69,0.0
1698,6.383753501400561,363.0,APPROACHING,72,0.0
1699,6.383753501400561,363.0,APPROACHING,75,0.0
1700,6.383753501400561,1089.0,APPROACHING,78,0.0
1701,6.383753501400561,1089.0,APPROACHING,81,0.0
1702,6.383753501400561,1089.0,APPROACHING,84,0.0
1703,6.383753501400561,1089.0,APPROACHING,87,0.0
1704,6.383753501400561,1089.0,APPROACHING,90,0.0
1705,6.383753501400561,0.0,MOVING AWAY,87,0.0
1706,6.383753501400561,0.0,MOVING AWAY,84,0.0
1707,6.383753501400561,0.0,MOVING AWAY,81,0.0
1708,6.383753501400561,0.0,MOVING AWAY,78,0.0
1709,6.383753501400561,0.0,MOVING AWAY,75,0.0
1710,6.383753501400561,0.0,MOVING AWAY,72,0.0
1711,5.818860877684407,0.0,MOVING AWAY,69,0.0
1712,5.818860877684407,0.0,MOVING AWAY,66,0.0
1713,5.818860877684407,0.0,MOVING AWAY,63,0.0
1714,5.818860877684407,0.0,MOVING AWAY,60,0.0
1715,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1716,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1717,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1718,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1719,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1720,5.703828197945845,-369.59999999999854,MOVING AWAY,60,0.0
1721,5.818860877684407,-369.59999999999854,MOVING AWAY,60,0.0
1722,5.818860877684407,-369.59999999999854,MOVING AWAY,60,0.0
1723,5.243697478991597,-369.59999999999854,MOVING AWAY,60,0.0
1724,5.818860877684407,-369.59999999999854,MOVING AWAY,60,0.0
1725,5.703828197945845,0.0,MOVING AWAY,60,0.0
1726,5.818860877684407,0.0,MOVING AWAY,60,0.0
1727,5.818860877684407,0.0,MOVING AWAY,60,0.0
1728,6.383753501400561,0.0,MOVING AWAY,60,0.0
1729,6.383753501400561,0.0,MOVING AWAY,60,0.0
1730,6.157796451914099,1458.5999999999985,APPROACHING,63,0.0
1731,7.016806722689076,1458.5999999999985,APPROACHING,66,0.0
1732,7.016806722689076,1458.5999999999985,APPROACHING,69,0.0
